Date,Price
2007-04-04,874621768
2007-04-05,561996824
2007-04-06,950113987
2007-04-07,589615423
2007-04-08,533569949
2007-04-09,778891710
2007-04-10,734311820
2007-04-11,620691883
2007-04-12,784659809
2007-04-13,860288847
2007-04-14,508817080
2007-04-15,778765775
2007-04-16,694498928
2007-04-17,929991918
2007-04-18,597996278
2007-04-19,766623508
2007-04-20,808467883
2007-04-21,579122091
2007-04-22,572431222
2007-04-23,684636261
2007-04-24,558943961
2007-04-25,750841384
2007-04-26,812384432
2007-04-27,663550862
2007-04-28,719070875
2007-04-29,725267270
2007-04-30,652230207
2007-05-01,656055212
2007-05-02,503254808
2007-05-03,589974399
2007-05-04,972237764
2007-05-05,721468696
2007-05-06,537315067
2007-05-07,615607435
2007-05-08,892437866
2007-05-09,762646421
2007-05-10,514420312
2007-05-11,914773827
2007-05-12,989224870
2007-05-13,927469040
2007-05-14,781181721
2007-05-15,795317873
2007-05-16,616391455
2007-05-17,780940801
2007-05-18,559691092
2007-05-19,757174615
2007-05-20,666042448
2007-05-21,543469951
2007-05-22,720274218
2007-05-23,932352394
2007-05-24,829135877
2007-05-25,609669992
2007-05-26,633521404
2007-05-27,697092321
2007-05-28,666208641
2007-05-29,656714954
2007-05-30,923073520
2007-05-31,680215105
2007-06-01,578541645
2007-06-02,550161915
2007-06-03,861291419
2007-06-04,562221877
2007-06-05,985925926
2007-06-06,677579583
2007-06-07,714108257
2007-06-08,772371102
2007-06-09,715210847
2007-06-10,586037392
2007-06-11,658638131
2007-06-12,511471061
2007-06-13,972491770
2007-06-14,777983174
2007-06-15,504751899
2007-06-16,731431801
2007-06-17,964813862
2007-06-18,802404021
2007-06-19,519343685
2007-06-20,761800564
2007-06-21,690861858
2007-06-22,763902873
2007-06-23,742051425
2007-06-24,628388331
2007-06-25,998435461
2007-06-26,836879951
2007-06-27,938673644
2007-06-28,571948879
2007-06-29,833568650
2007-06-30,812270693
2007-07-01,959081010
2007-07-02,774804758
2007-07-03,823335803
2007-07-04,833609883
2007-07-05,571561259
2007-07-06,625485854
2007-07-07,849764513
2007-07-08,617051031
2007-07-09,650401835
2007-07-10,856063615
2007-07-11,768331225
2007-07-12,594116928
2007-07-13,983290753
2007-07-14,721921380
2007-07-15,889981624
2007-07-16,888701293
2007-07-17,788148995
2007-07-18,830582400
2007-07-19,596772319
2007-07-20,673407562
2007-07-21,826249171
2007-07-22,573045689
2007-07-23,850464962
2007-07-24,877702605
2007-07-25,983344747
2007-07-26,586902286
2007-07-27,636403269
2007-07-28,959912213
2007-07-29,953418322
2007-07-30,870521535
2007-07-31,802270991
2007-08-01,737498303
2007-08-02,662919002
2007-08-03,621431690
2007-08-04,832285929
2007-08-05,841411869
2007-08-06,523337939
2007-08-07,680364506
2007-08-08,797902434
2007-08-09,823849013
2007-08-10,713024226
2007-08-11,867012368
2007-08-12,898782572
2007-08-13,699640052
2007-08-14,524232301
2007-08-15,924797270
2007-08-16,552040749
2007-08-17,982450617
2007-08-18,597202978
2007-08-19,548600485
2007-08-20,574694204
2007-08-21,525441092
2007-08-22,968727134
2007-08-23,690682343
2007-08-24,810502874
2007-08-25,550100404
2007-08-26,944230731
2007-08-27,874004333
2007-08-28,743445699
2007-08-29,605578293
2007-08-30,979014169
2007-08-31,549685223
2007-09-01,916630645
2007-09-02,922634040
2007-09-03,650078433
2007-09-04,600165135
2007-09-05,639921095
2007-09-06,767408346
2007-09-07,605912150
2007-09-08,748801347
2007-09-09,916050105
2007-09-10,564347269
2007-09-11,890518861
2007-09-12,663805271
2007-09-13,642477327
2007-09-14,796680383
2007-09-15,589049289
2007-09-16,992146244
2007-09-17,564582234
2007-09-18,930746291
2007-09-19,559515119
2007-09-20,902291560
2007-09-21,750352904
2007-09-22,971851093
2007-09-23,736498719
2007-09-24,814827972
2007-09-25,777324806
2007-09-26,938325881
2007-09-27,739348303
2007-09-28,617269607
2007-09-29,510026721
2007-09-30,533331871
2007-10-01,576187338
2007-10-02,836255767
2007-10-03,710613246
2007-10-04,648629971
2007-10-05,780946168
2007-10-06,878332559
2007-10-07,806176878
2007-10-08,592139560
2007-10-09,595734909
2007-10-10,816136865
2007-10-11,982717797
2007-10-12,807590468
2007-10-13,624926014
2007-10-14,761180481
2007-10-15,964287313
2007-10-16,625930369
2007-10-17,540223328
2007-10-18,943800080
2007-10-19,774789705
2007-10-20,864990538
2007-10-21,797623231
2007-10-22,814354477
2007-10-23,566536688
2007-10-24,620528620
2007-10-25,737913523
2007-10-26,620231051
2007-10-27,696320816
2007-10-28,515955148
2007-10-29,755664209
2007-10-30,925348805
2007-10-31,967043843
2007-11-01,521721575
2007-11-02,548173550
2007-11-03,570994788
2007-11-04,638443816
2007-11-05,592613399
2007-11-06,920291334
2007-11-07,731033436
2007-11-08,857965392
2007-11-09,841457062
2007-11-10,628395543
2007-11-11,800467540
2007-11-12,592071781
2007-11-13,673955249
2007-11-14,804934799
2007-11-15,967382257
2007-11-16,885079890
2007-11-17,623396286
2007-11-18,723620565
2007-11-19,570379594
2007-11-20,829020726
2007-11-21,684502562
2007-11-22,714449856
2007-11-23,780836485
2007-11-24,815417009
2007-11-25,613856472
2007-11-26,850550085
2007-11-27,701564858
2007-11-28,891799364
2007-11-29,708399111
2007-11-30,753094409
2007-12-01,916945775
2007-12-02,513985073
2007-12-03,740849822
2007-12-04,619961722
2007-12-05,590471445
2007-12-06,830072514
2007-12-07,618802434
2007-12-08,836284562
2007-12-09,730587337
2007-12-10,526127116
2007-12-11,828511800
2007-12-12,533553346
2007-12-13,522102759
2007-12-14,982740176
2007-12-15,777696635
2007-12-16,528772828
2007-12-17,641439310
2007-12-18,888176985
2007-12-19,519446673
2007-12-20,963812650
2007-12-21,505104301
2007-12-22,563326904
2007-12-23,800643083
2007-12-24,568698491
2007-12-25,662032641
2007-12-26,590512981
2007-12-27,585501356
2007-12-28,808401921
2007-12-29,888665609
2007-12-30,732392433
2007-12-31,971719615
2008-01-01,653050357
2008-01-02,742589399
2008-01-03,954631005
2008-01-04,769448425
2008-01-05,541151283
2008-01-06,880777527
2008-01-07,698076542
2008-01-08,744224291
2008-01-09,650840481
2008-01-10,819607228
2008-01-11,968611715
2008-01-12,676703623
2008-01-13,708989899
2008-01-14,719302650
2008-01-15,723685463
2008-01-16,988852501
2008-01-17,959337543
2008-01-18,863860301
2008-01-19,988873029
2008-01-20,730759572
2008-01-21,611737792
2008-01-22,689992314
2008-01-23,871299378
2008-01-24,571679050
2008-01-25,720303531
2008-01-26,760247108
2008-01-27,836042315
2008-01-28,860422026
2008-01-29,813765024
2008-01-30,569951051
2008-01-31,705287163
2008-02-01,587722864
2008-02-02,873598676
2008-02-03,802051432
2008-02-04,825431937
2008-02-05,722309259
2008-02-06,517644374
2008-02-07,519374201
2008-02-08,646428066
2008-02-09,699378566
2008-02-10,685507132
2008-02-11,757039376
2008-02-12,799653146
2008-02-13,828519559
2008-02-14,948814563
2008-02-15,635628179
2008-02-16,919860002
2008-02-17,754152239
2008-02-18,969093804
2008-02-19,758612568
2008-02-20,721347354
2008-02-21,779537899
2008-02-22,785900038
2008-02-23,767650399
2008-02-24,678252353
2008-02-25,703826418
2008-02-26,791671805
2008-02-27,940643903
2008-02-28,825925177
2008-02-29,775320678
2008-03-01,847209323
2008-03-02,902596517
2008-03-03,688083638
2008-03-04,751089235
2008-03-05,644127135
2008-03-06,941783455
2008-03-07,503971246
2008-03-08,608742463
2008-03-09,718637386
2008-03-10,969452874
2008-03-11,784411367
2008-03-12,930345992
2008-03-13,666345815
2008-03-14,557074535
2008-03-15,600808553
2008-03-16,853333987
2008-03-17,679809637
2008-03-18,616368776
2008-03-19,908991089
2008-03-20,863701842
2008-03-21,816197222
2008-03-22,884587488
2008-03-23,894272800
2008-03-24,677525502
2008-03-25,513553526
2008-03-26,564311952
2008-03-27,561891738
2008-03-28,890002472
2008-03-29,531768842
2008-03-30,678693187
2008-03-31,790667302
2008-04-01,500182810
2008-04-02,850110643
2008-04-03,966597653
2008-04-04,619608745
2008-04-05,587374407
2008-04-06,587331893
2008-04-07,932126962
2008-04-08,727966808
2008-04-09,688846465
2008-04-10,708337121
2008-04-11,892921131
2008-04-12,959527155
2008-04-13,989197224
2008-04-14,781378741
2008-04-15,696667487
2008-04-16,672001997
2008-04-17,589753907
2008-04-18,815382281
2008-04-19,668724690
2008-04-20,546900583
2008-04-21,546734277
2008-04-22,593069349
2008-04-23,576404436
2008-04-24,573217444
2008-04-25,735688490
2008-04-26,556370083
2008-04-27,783154827
2008-04-28,584998603
2008-04-29,603885288
2008-04-30,846975396
2008-05-01,783035152
2008-05-02,976936002
2008-05-03,989524396
2008-05-04,924725127
2008-05-05,973390994
2008-05-06,595976270
2008-05-07,878432638
2008-05-08,623458542
2008-05-09,786807119
2008-05-10,943689469
2008-05-11,927554215
2008-05-12,580904759
2008-05-13,549052808
2008-05-14,776430641
2008-05-15,535805753
2008-05-16,762097208
2008-05-17,894292264
2008-05-18,751442799
2008-05-19,609653874
2008-05-20,810715123
2008-05-21,686901962
2008-05-22,894539951
2008-05-23,775120100
2008-05-24,924479706
2008-05-25,591287524
2008-05-26,888849064
2008-05-27,999349718
2008-05-28,742928323
2008-05-29,577254556
2008-05-30,634512951
2008-05-31,625676288
2008-06-01,607649498
2008-06-02,825936236
2008-06-03,563040924
2008-06-04,521098835
2008-06-05,947680611
2008-06-06,717107613
2008-06-07,825948858
2008-06-08,875636126
2008-06-09,621829016
2008-06-10,921193585
2008-06-11,921778760
2008-06-12,930962833
2008-06-13,972621781
2008-06-14,786403112
2008-06-15,754960553
2008-06-16,710838269
2008-06-17,667497623
2008-06-18,894287595
2008-06-19,556984323
2008-06-20,929529512
2008-06-21,803694562
2008-06-22,960674908
2008-06-23,527051930
2008-06-24,806864739
2008-06-25,622414507
2008-06-26,651539726
2008-06-27,928699826
2008-06-28,632196597
2008-06-29,638065933
2008-06-30,953955037
2008-07-01,824187991
2008-07-02,827479067
2008-07-03,527139873
2008-07-04,569958379
2008-07-05,862259468
2008-07-06,977232277
2008-07-07,910016051
2008-07-08,783659376
2008-07-09,979076912
2008-07-10,618958738
2008-07-11,584904530
2008-07-12,952696861
2008-07-13,780952906
2008-07-14,886500866
2008-07-15,993679464
2008-07-16,708854920
2008-07-17,783098485
2008-07-18,719070344
2008-07-19,721069600
2008-07-20,916192362
2008-07-21,636497846
2008-07-22,713304685
2008-07-23,734999852
2008-07-24,564476469
2008-07-25,613974390
2008-07-26,640436316
2008-07-27,869338573
2008-07-28,660640779
2008-07-29,571979250
2008-07-30,674905455
2008-07-31,977915639
2008-08-01,895337014
2008-08-02,981880124
2008-08-03,641797406
2008-08-04,522497784
2008-08-05,730725148
2008-08-06,991447772
2008-08-07,943952942
2008-08-08,603847456
2008-08-09,722814998
2008-08-10,719828142
2008-08-11,920933020
2008-08-12,709009604
2008-08-13,906610857
2008-08-14,684899808
2008-08-15,662369801
2008-08-16,874129977
2008-08-17,819049732
2008-08-18,912066886
2008-08-19,900764203
2008-08-20,950393692
2008-08-21,882937172
2008-08-22,646130315
2008-08-23,955821046
2008-08-24,757225989
2008-08-25,757445262
2008-08-26,712996018
2008-08-27,545275929
2008-08-28,707417017
2008-08-29,855071096
2008-08-30,577087011
2008-08-31,513865462
2008-09-01,509802429
2008-09-02,549645036
2008-09-03,792338606
2008-09-04,747948026
2008-09-05,760970841
2008-09-06,811306221
2008-09-07,506143748
2008-09-08,684057827
2008-09-09,621296932
2008-09-10,920348894
2008-09-11,901462379
2008-09-12,871325885
2008-09-13,918967559
2008-09-14,982579165
2008-09-15,785568715
2008-09-16,875562022
2008-09-17,670661050
2008-09-18,599135134
2008-09-19,605790264
2008-09-20,658297005
2008-09-21,888239424
2008-09-22,791652466
2008-09-23,674704999
2008-09-24,635081097
2008-09-25,956008396
2008-09-26,934085395
2008-09-27,987955641
2008-09-28,832273668
2008-09-29,529958783
2008-09-30,798042910
2008-10-01,706966447
2008-10-02,574276257
2008-10-03,934314694
2008-10-04,951388189
2008-10-05,868611849
2008-10-06,566195565
2008-10-07,849676857
2008-10-08,792230798
2008-10-09,567091568
2008-10-10,652189782
2008-10-11,908252619
2008-10-12,638700781
2008-10-13,795708086
2008-10-14,734295520
2008-10-15,857167733
2008-10-16,634753752
2008-10-17,964306394
2008-10-18,894188776
2008-10-19,770389985
2008-10-20,652723332
2008-10-21,776769730
2008-10-22,768142470
2008-10-23,683018742
2008-10-24,535096045
2008-10-25,815474003
2008-10-26,755885310
2008-10-27,666173833
2008-10-28,923743673
2008-10-29,733067182
2008-10-30,990352466
2008-10-31,592382972
2008-11-01,745559286
2008-11-02,702107120
2008-11-03,833229614
2008-11-04,702696664
2008-11-05,703753479
2008-11-06,889722750
2008-11-07,633270746
2008-11-08,694144433
2008-11-09,697573417
2008-11-10,564499599
2008-11-11,598275599
2008-11-12,630793000
2008-11-13,526606881
2008-11-14,821026190
2008-11-15,826798434
2008-11-16,591424835
2008-11-17,608687234
2008-11-18,962217205
2008-11-19,960549188
2008-11-20,685983447
2008-11-21,683405266
2008-11-22,655395296
2008-11-23,862429801
2008-11-24,583125778
2008-11-25,810843484
2008-11-26,965853991
2008-11-27,515102287
2008-11-28,785179893
2008-11-29,689592728
2008-11-30,929186889
2008-12-01,781111349
2008-12-02,818264551
2008-12-03,628058715
2008-12-04,741944505
2008-12-05,688773866
2008-12-06,933937462
2008-12-07,539244676
2008-12-08,869376540
2008-12-09,617478116
2008-12-10,586659530
2008-12-11,629609784
2008-12-12,636007319
2008-12-13,890563212
2008-12-14,909507448
2008-12-15,901687407
2008-12-16,694992931
2008-12-17,950703807
2008-12-18,516378612
2008-12-19,957395363
2008-12-20,772063129
2008-12-21,789004374
2008-12-22,896989659
2008-12-23,583685474
2008-12-24,513011235
2008-12-25,796603705
2008-12-26,747424482
2008-12-27,939663408
2008-12-28,886393515
2008-12-29,501943386
2008-12-30,679564071
2008-12-31,791796048
2009-01-01,808422771
2009-01-02,589337448
2009-01-03,568734250
2009-01-04,977557194
2009-01-05,825756774
2009-01-06,787595765
2009-01-07,967286499
2009-01-08,911509423
2009-01-09,857742284
2009-01-10,649726601
2009-01-11,507611472
2009-01-12,707647657
2009-01-13,563157868
2009-01-14,779362685
2009-01-15,894298428
2009-01-16,883155522
2009-01-17,585247269
2009-01-18,600152223
2009-01-19,681557808
2009-01-20,937666674
2009-01-21,517953510
2009-01-22,670985028
2009-01-23,579236627
2009-01-24,824265533
2009-01-25,790891942
2009-01-26,657703027
2009-01-27,570311086
2009-01-28,584908429
2009-01-29,915071582
2009-01-30,960969107
2009-01-31,723367127
2009-02-01,672395097
2009-02-02,509221991
2009-02-03,942918601
2009-02-04,610394064
2009-02-05,623667481
2009-02-06,624389869
2009-02-07,793057073
2009-02-08,762919282
2009-02-09,936103135
2009-02-10,767837611
2009-02-11,514734785
2009-02-12,813389672
2009-02-13,677130371
2009-02-14,778904399
2009-02-15,813609118
2009-02-16,581854191
2009-02-17,813470830
2009-02-18,888434911
2009-02-19,721303725
2009-02-20,646648649
2009-02-21,996020014
2009-02-22,543013648
2009-02-23,694696892
2009-02-24,745843934
2009-02-25,753611032
2009-02-26,875374406
2009-02-27,549352611
2009-02-28,639861576
2009-03-01,551380848
2009-03-02,919784817
2009-03-03,854418760
2009-03-04,750207102
2009-03-05,805626578
2009-03-06,941047448
2009-03-07,810290127
2009-03-08,704364489
2009-03-09,751492734
2009-03-10,674725505
2009-03-11,762822229
2009-03-12,834808662
2009-03-13,999432991
2009-03-14,548048858
2009-03-15,642757426
2009-03-16,911958758
2009-03-17,772423974
2009-03-18,670295734
2009-03-19,780938957
2009-03-20,997780532
2009-03-21,583916110
2009-03-22,596339597
2009-03-23,586862495
2009-03-24,903302731
2009-03-25,652392061
2009-03-26,891827763
2009-03-27,553681160
2009-03-28,637724782
2009-03-29,715953448
2009-03-30,793972285
2009-03-31,846746757
2009-04-01,788819564
2009-04-02,571464042
2009-04-03,703428883
2009-04-04,990923487
2009-04-05,613632724
2009-04-06,531548354
2009-04-07,687852644
2009-04-08,913380231
2009-04-09,831563928
2009-04-10,570471454
2009-04-11,741801447
2009-04-12,954633571
2009-04-13,966630634
2009-04-14,859515548
2009-04-15,793631020
2009-04-16,937072838
2009-04-17,509291597
2009-04-18,760632963
2009-04-19,819790111
2009-04-20,892535299
2009-04-21,528475053
2009-04-22,581932678
2009-04-23,897336034
2009-04-24,708648369
2009-04-25,800836082
2009-04-26,797494689
2009-04-27,591607862
2009-04-28,729168162
2009-04-29,565596986
2009-04-30,627835609
2009-05-01,731673750
2009-05-02,856789944
2009-05-03,629214422
2009-05-04,866741708
2009-05-05,694703362
2009-05-06,686784801
2009-05-07,659484045
2009-05-08,874603534
2009-05-09,958697298
2009-05-10,951271082
2009-05-11,618522704
2009-05-12,778445928
2009-05-13,794582471
2009-05-14,549014112
2009-05-15,538819970
2009-05-16,506131505
2009-05-17,519183466
2009-05-18,780820402
2009-05-19,611449724
2009-05-20,737430551
2009-05-21,826357258
2009-05-22,678524807
2009-05-23,974461690
2009-05-24,699030349
2009-05-25,905446310
2009-05-26,657415847
2009-05-27,659182877
2009-05-28,576464712
2009-05-29,606247928
2009-05-30,636358407
2009-05-31,576903043
2009-06-01,906284067
2009-06-02,935234017
2009-06-03,688405557
2009-06-04,890334448
2009-06-05,914753668
2009-06-06,556807440
2009-06-07,565077371
2009-06-08,509534513
2009-06-09,709097445
2009-06-10,642564491
2009-06-11,548791905
2009-06-12,982183020
2009-06-13,712769385
2009-06-14,505555900
2009-06-15,925698938
2009-06-16,787943848
2009-06-17,952090358
2009-06-18,732314336
2009-06-19,956123847
2009-06-20,595050720
2009-06-21,602124402
2009-06-22,619658622
2009-06-23,506177199
2009-06-24,794327289
2009-06-25,820707257
2009-06-26,861060889
2009-06-27,715561995
2009-06-28,917657867
2009-06-29,727024516
2009-06-30,635966416
2009-07-01,742124762
2009-07-02,593525955
2009-07-03,962228654
2009-07-04,933404809
2009-07-05,755745450
2009-07-06,795897568
2009-07-07,683158050
2009-07-08,879563967
2009-07-09,990754894
2009-07-10,606372787
2009-07-11,762555352
2009-07-12,823554184
2009-07-13,871734324
2009-07-14,673604812
2009-07-15,817397696
2009-07-16,710849833
2009-07-17,897216527
2009-07-18,597145175
2009-07-19,622601482
2009-07-20,764092584
2009-07-21,892013660
2009-07-22,832528739
2009-07-23,674658890
2009-07-24,563950886
2009-07-25,680931630
2009-07-26,866998186
2009-07-27,716796908
2009-07-28,710454622
2009-07-29,803458487
2009-07-30,887691668
2009-07-31,659698086
2009-08-01,713779067
2009-08-02,646730576
2009-08-03,588894395
2009-08-04,515805315
2009-08-05,774245830
2009-08-06,761386003
2009-08-07,619485316
2009-08-08,969987446
2009-08-09,620555141
2009-08-10,965924730
2009-08-11,810752037
2009-08-12,623861815
2009-08-13,774155813
2009-08-14,531166504
2009-08-15,770997134
2009-08-16,526597225
2009-08-17,996483663
2009-08-18,655396713
2009-08-19,520196974
2009-08-20,702003884
2009-08-21,842179210
2009-08-22,807820566
2009-08-23,514322336
2009-08-24,991556301
2009-08-25,571089849
2009-08-26,882131562
2009-08-27,859618127
2009-08-28,621751733
2009-08-29,589563995
2009-08-30,762903919
2009-08-31,604601512
2009-09-01,893930024
2009-09-02,960101393
2009-09-03,547610086
2009-09-04,595793316
2009-09-05,629342977
2009-09-06,850971545
2009-09-07,517382164
2009-09-08,897074045
2009-09-09,602342739
2009-09-10,697266643
2009-09-11,801708531
2009-09-12,553638674
2009-09-13,631588905
2009-09-14,815559619
2009-09-15,867267138
2009-09-16,549635450
2009-09-17,809500940
2009-09-18,634687628
2009-09-19,830086915
2009-09-20,897176718
2009-09-21,633911655
2009-09-22,589820506
2009-09-23,730554419
2009-09-24,738663849
2009-09-25,572687741
2009-09-26,621504669
2009-09-27,701321745
2009-09-28,997055596
2009-09-29,867891106
2009-09-30,535973032
2009-10-01,713549324
2009-10-02,954081929
2009-10-03,709847190
2009-10-04,957932917
2009-10-05,697424107
2009-10-06,624224314
2009-10-07,797939574
2009-10-08,934668338
2009-10-09,812664816
2009-10-10,832069226
2009-10-11,672945954
2009-10-12,989114345
2009-10-13,874494745
2009-10-14,806623883
2009-10-15,767082421
2009-10-16,942863767
2009-10-17,894860799
2009-10-18,527356969
2009-10-19,638634932
2009-10-20,502715483
2009-10-21,520978244
2009-10-22,673238482
2009-10-23,658177549
2009-10-24,781984363
2009-10-25,679187719
2009-10-26,577630475
2009-10-27,811347818
2009-10-28,746496989
2009-10-29,698077557
2009-10-30,960384462
2009-10-31,866827979
2009-11-01,601601767
2009-11-02,783136547
2009-11-03,585332966
2009-11-04,886478027
2009-11-05,578907994
2009-11-06,986489136
2009-11-07,942919878
2009-11-08,903628298
2009-11-09,685418711
2009-11-10,928000547
2009-11-11,534045984
2009-11-12,786803056
2009-11-13,562136286
2009-11-14,734912137
2009-11-15,891490764
2009-11-16,740831540
2009-11-17,954565041
2009-11-18,667042413
2009-11-19,524895315
2009-11-20,668998140
2009-11-21,677723999
2009-11-22,971329670
2009-11-23,863193126
2009-11-24,815244222
2009-11-25,770001631
2009-11-26,618991887
2009-11-27,868304062
2009-11-28,705771084
2009-11-29,515722885
2009-11-30,926444446
2009-12-01,772876371
2009-12-02,910553197
2009-12-03,744943328
2009-12-04,740023152
2009-12-05,792716664
2009-12-06,974912825
2009-12-07,557573825
2009-12-08,555889022
2009-12-09,822422912
2009-12-10,636401935
2009-12-11,922132490
2009-12-12,635784954
2009-12-13,695921085
2009-12-14,606275833
2009-12-15,906539336
2009-12-16,565530023
2009-12-17,871440147
2009-12-18,916150097
2009-12-19,866709388
2009-12-20,998337757
2009-12-21,530859533
2009-12-22,598402219
2009-12-23,751142084
2009-12-24,614951042
2009-12-25,999023438
2009-12-26,847631119
2009-12-27,831214611
2009-12-28,818582030
2009-12-29,927118013
2009-12-30,861110140
2009-12-31,636981744
2010-01-01,901005609
2010-01-02,683476053
2010-01-03,815146870
2010-01-04,835242805
2010-01-05,980759190
2010-01-06,791367206
2010-01-07,563156009
2010-01-08,517056391
2010-01-09,859164623
2010-01-10,910039849
2010-01-11,894596006
2010-01-12,784875100
2010-01-13,501332948
2010-01-14,962436593
2010-01-15,944616565
2010-01-16,651370030
2010-01-17,868298294
2010-01-18,644811164
2010-01-19,897026081
2010-01-20,884039328
2010-01-21,715416506
2010-01-22,868985457
2010-01-23,803925248
2010-01-24,789418639
2010-01-25,687566619
2010-01-26,541595563
2010-01-27,578226318
2010-01-28,756290314
2010-01-29,856241743
2010-01-30,557384932
2010-01-31,658636163
2010-02-01,940473573
2010-02-02,554092882
2010-02-03,765750249
2010-02-04,518115154
2010-02-05,705844880
2010-02-06,969072186
2010-02-07,679843188
2010-02-08,627271635
2010-02-09,648142048
2010-02-10,593869826
2010-02-11,503886845
2010-02-12,866051147
2010-02-13,981841980
2010-02-14,568392641
2010-02-15,723999510
2010-02-16,911835735
2010-02-17,701471297
2010-02-18,705249390
2010-02-19,750804862
2010-02-20,997910752
2010-02-21,998411599
2010-02-22,548505137
2010-02-23,508372532
2010-02-24,555443942
2010-02-25,699864731
2010-02-26,560388186
2010-02-27,868004746
2010-02-28,578099533
2010-03-01,833596804
2010-03-02,688949185
2010-03-03,995845909
2010-03-04,798148787
2010-03-05,956702534
2010-03-06,673113045
2010-03-07,529580469
2010-03-08,700428817
2010-03-09,776822574
2010-03-10,899949180
2010-03-11,815318782
2010-03-12,981133737
2010-03-13,905165179
2010-03-14,661256493
2010-03-15,979985382
2010-03-16,610267346
2010-03-17,562517991
2010-03-18,777657805
2010-03-19,517715372
2010-03-20,920085419
2010-03-21,518588827
2010-03-22,754231330
2010-03-23,713267381
2010-03-24,857324873
2010-03-25,743652998
2010-03-26,590191744
2010-03-27,572931454
2010-03-28,546906365
2010-03-29,960913857
2010-03-30,789554093
2010-03-31,844674131
2010-04-01,891666499
2010-04-02,663352920
2010-04-03,776360702
2010-04-04,759019843
2010-04-05,812086824
2010-04-06,611101837
2010-04-07,718442433
2010-04-08,682297234
2010-04-09,822734571
2010-04-10,898004998
2010-04-11,767982038
2010-04-12,851817522
2010-04-13,575890003
2010-04-14,811600914
2010-04-15,892306240
2010-04-16,662172175
2010-04-17,749359613
2010-04-18,564592166
2010-04-19,511538401
2010-04-20,922510579
2010-04-21,943216113
2010-04-22,527147782
2010-04-23,901215141
2010-04-24,732950739
2010-04-25,871100169
2010-04-26,971910918
2010-04-27,946333026
2010-04-28,603464180
2010-04-29,944509901
2010-04-30,541222484
2010-05-01,931994456
2010-05-02,736638134
2010-05-03,536627000
2010-05-04,780136554
2010-05-05,746924049
2010-05-06,883939301
2010-05-07,796025523
2010-05-08,871864851
2010-05-09,900152025
2010-05-10,679338855
2010-05-11,703241288
2010-05-12,725146495
2010-05-13,963761829
2010-05-14,587950814
2010-05-15,732861194
2010-05-16,699328043
2010-05-17,923192862
2010-05-18,625370166
2010-05-19,801794385
2010-05-20,598700757
2010-05-21,965997159
2010-05-22,859642740
2010-05-23,551969729
2010-05-24,755484657
2010-05-25,667790326
2010-05-26,692459539
2010-05-27,589825672
2010-05-28,609095303
2010-05-29,993940927
2010-05-30,724444032
2010-05-31,596355009
2010-06-01,587581819
2010-06-02,719784475
2010-06-03,507935481
2010-06-04,500780763
2010-06-05,602128014
2010-06-06,644795745
2010-06-07,509294274
2010-06-08,772741985
2010-06-09,683112803
2010-06-10,759037039
2010-06-11,823918037
2010-06-12,742390976
2010-06-13,987420763
2010-06-14,605347796
2010-06-15,776655856
2010-06-16,723830518
2010-06-17,582008543
2010-06-18,999348105
2010-06-19,512082153
2010-06-20,675231434
2010-06-21,733614794
2010-06-22,553631590
2010-06-23,709073480
2010-06-24,690448683
2010-06-25,653777488
2010-06-26,971931836
2010-06-27,667690363
2010-06-28,683859893
2010-06-29,517433482
2010-06-30,575840365
2010-07-01,568780126
2010-07-02,820589065
2010-07-03,924780602
2010-07-04,865308836
2010-07-05,822513916
2010-07-06,508156184
2010-07-07,894674258
2010-07-08,730210830
2010-07-09,609448235
2010-07-10,650965811
2010-07-11,787511888
2010-07-12,983601209
2010-07-13,890870927
2010-07-14,849413077
2010-07-15,970245844
2010-07-16,512478904
2010-07-17,736389929
2010-07-18,657312087
2010-07-19,844303482
2010-07-20,955440042
2010-07-21,978778719
2010-07-22,998141073
2010-07-23,670392532
2010-07-24,527557093
2010-07-25,983537036
2010-07-26,527123576
2010-07-27,680877459
2010-07-28,694940770
2010-07-29,661413377
2010-07-30,719977278
2010-07-31,885740768
2010-08-01,914466824
2010-08-02,837789048
2010-08-03,557438608
2010-08-04,789956555
2010-08-05,636311390
2010-08-06,966424405
2010-08-07,763357266
2010-08-08,635283387
2010-08-09,649905201
2010-08-10,823628695
2010-08-11,945352173
2010-08-12,919089196
2010-08-13,840620597
2010-08-14,714108619
2010-08-15,733433404
2010-08-16,875023494
2010-08-17,804766227
2010-08-18,638620965
2010-08-19,850808088
2010-08-20,530789951
2010-08-21,881892468
2010-08-22,660109453
2010-08-23,637971008
2010-08-24,965654266
2010-08-25,783918028
2010-08-26,661133974
2010-08-27,664396598
2010-08-28,966663315
2010-08-29,762572816
2010-08-30,757501606
2010-08-31,842471925
2010-09-01,972643665
2010-09-02,875637957
2010-09-03,525522770
2010-09-04,965889262
2010-09-05,531687886
2010-09-06,714400955
2010-09-07,813735708
2010-09-08,642166014
2010-09-09,711365511
2010-09-10,504260480
2010-09-11,635188998
2010-09-12,538216904
2010-09-13,954785077
2010-09-14,872780661
2010-09-15,991699222
2010-09-16,914384240
2010-09-17,835055394
2010-09-18,760288490
2010-09-19,729519305
2010-09-20,574448458
2010-09-21,969922697
2010-09-22,654430841
2010-09-23,880028656
2010-09-24,608121124
2010-09-25,823460115
2010-09-26,759037002
